id	filename	md5	size	state
711597dc-b426-4165-a393-1acc74c9dd98	983b7435-9e87-4fee-b557-ee7f09011224.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	bff5ebd1d61a66b9f027d4d12428c939	3513511	released
791cf8f4-c5b1-4c70-8602-c864a4a5f585	6bc5e6fc-dd0c-45e8-850b-17ebcdc78f84.wxs.Pindel.aliquot.maf.gz	5a702d6a6a46675978f17f2f62b30668	38077	released
64ec3e97-5ccf-439e-aa83-d87b98589a86	HCMI-CMDC.d7ebee95-c274-46b2-9451-48820550822d.arriba.rna_fusion.bedpe	5fc74481991adb9d71a75d75f7a3b982	2002	released
ff38b9fe-de6a-4476-a2d6-71903332f620	HCMI-CMDC.bf04279d-dfaf-4d23-a8e1-c6f69ae4ce84.star_fusion.rna_fusion.tsv	b3e380733ff16955ed96b50618d623d9	3385	released
5b993feb-65e2-4530-91b9-c9bcc182b7f7	4395d11f-c399-4755-8cc1-bd43bd5a8e29.rna_seq.genomic.gdc_realn.bam	3fec4798ba42b24bd887a50c7df274dd	9265794383	released
edc1068d-74c4-448a-a0b2-8ac30602b3af	4ac3260b-bc02-44bb-b1e7-7354039cf434.wxs.muse.raw_somatic_mutation.vcf.gz	1e75a1122e8a61e7104c1a1c7a34f4c2	28948	released
97cf78b7-633e-47ed-b784-47a6aeac85b6	fabe44f4-3b51-48f9-b8c7-4142150f05d0.wxs.mutect2.raw_somatic_mutation.vcf.gz	d9ac4794f7c7575fcce99807b6347ef1	413600	released
73f671c3-9c65-463d-8571-9f5f62a3f59c	HCMI_CMDC.4bcb07e6-19a1-4292-858b-84ad8a75fbfa.wxs.VarScan2.somatic_annotation.vcf.gz	dff8c6edfcbdbb1b70721ac1051b5114	240872	released
40721c92-bdc1-4a2f-a355-1eb2a959fd2f	3d9edd15-4df8-44e5-bd21-bbbd9ee8c3de.wgs.ASCAT.gene_level.copy_number_variation.tsv	88ff148fa7cfbeb0f765f4457571c182	3441331	released
1efcb324-329e-4dc3-9c56-05227aa06e94	10a7a4d8-ab9f-4d51-9c01-3865bdb3a162.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	d5a398152fd2cf0cb25afb53019ab8e1	58450170	released
102cd878-7116-44bc-a9a2-7470acd7ea0d	nationwidechildrens.org_biospecimen.HCM-BROD-0199-C71.xml	cf5eb296efa5c027451d8ef227b833c1	46610	released
6fe9c718-c6f6-4ca1-9c3f-cf001f242713	4dc65e7a-1fe8-4205-a932-3681237ad5f7.rna_seq.star_splice_junctions.tsv.gz	1d1b969b2793ae04c04e090de01a4bf3	2962738	released
662818a1-6831-4ae0-bc15-85d4eb77a057	HCMI_CMDC.d220e958-993f-4a74-8fd8-561b11674564.wxs.VarScan2.somatic_annotation.vcf.gz	3a4c576db9a154a9a38508d29db0677f	928778	released
c287f913-f03d-4774-a381-9a215a684b31	00d0630c-33b8-4851-9b40-5e80fac23b4e_wgs_gdc_realn.bam	c11b05e875e6fe07abdf26bc0df72fc5	183143957472	released
e84c9f73-d4b3-49f9-93f8-cc90e7cb843c	cf84afb7-d068-4a11-bc30-fdf6619a3148.wgs.ASCAT.copy_number_variation.seg.txt	028628323e162babf295f79db8ccff4b	9939	released
ae9ff107-d119-4bb1-87f9-bd89dfcddf7f	e18ddd78-f75e-4257-9fd6-808d10c33b36.wxs.Pindel.aliquot.maf.gz	603e58bf0469592c177cbead91a8918d	216111	released
a1e0021f-3661-4755-b720-63da6adde8f8	15e120fd-006f-496f-974e-bad42c1fa367_wgs_gdc_realn.bam	e3fd1df7557e97b34a878d426ea051cf	72883778819	released
fc090077-e29b-4489-a5fd-860f39e9a117	cb035ffa-3dbe-49bf-b14e-326ab3fa604e.wxs.aliquot_ensemble_masked.maf.gz	632094439be38c61df4d35235b480274	20807	released
5b66f592-1a20-46ee-a2fb-9ea6731a30ac	44031b07-570e-49ff-a55a-19c228fca00c.wxs.MuTect2.aliquot.maf.gz	495ba04818ecdc3c3d5876a2e3e7aa41	1560209	released
046cec0f-2ebf-4e00-8ae7-0a7675b47a6e	eb94fee7-1db0-4012-abb0-4c857b54d57a.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	52561b0de80255991013138c98d4f310	89987748	released
8b0d2b5f-b48d-4903-a6b6-80e976127f98	56777a0a-a3f6-4a23-a386-5fa5b729d275.wgs.BRASS.raw_structural_variation.vcf.gz	ea90d4228e83d0076677f6a1d7220d96	41585	released
64edc526-7e04-47d6-a7f7-bc80ae4197f7	9c7d84a1-63f7-4cc5-8010-c4a852999319.wgs.ASCAT.gene_level.copy_number_variation.tsv	819923bb2676ebf47b2754d65f6a1096	3441316	released
63d6046f-5eb6-4a8c-b860-912070147a9e	15e120fd-006f-496f-974e-bad42c1fa367_wxs_gdc_realn.bam	4c2f102b997b266e08fd78905a3f4e01	43494668962	released
cf921e4c-2c02-4ec8-87cd-157b3a6c3bab	05a8db20-910f-4e03-bf5e-6831b6c4645a_noid_Grn.idat	7e9359d60668321a6eec140ae71056bb	13677895	released
935bf509-4aab-4601-abfd-edf35202a481	eb94fee7-1db0-4012-abb0-4c857b54d57a.wgs.ASCAT.copy_number_variation.seg.txt	e56d80a039164f45e178761a2ada8251	7232	released
2bf76e0d-3187-40d3-b215-3d50512883b7	HCMI-CMDC.2ba80b39-82e9-4167-95e5-5d82f574b882.arriba.rna_fusion.bedpe	a6dc70c110ba898abc3540d9cc2a01a0	2871	released
c3e71a4b-c394-48e2-8a6b-05f76322ac4e	cfa5e67b-5e97-46b7-badb-41cc1f0e1a15_wxs_gdc_realn.bam	96ba4361b1fc104d4303b666d129ad95	26909372924	released
d4acaa85-4629-49d5-b643-808877d775bc	f6484a13-3673-462a-b26b-efd0287e0c36.wgs.ASCAT.copy_number_variation.seg.txt	cb12feae7ae7f251ce4b21b9f2544713	14092	released
1039e446-f062-4693-a3da-1c0094737a14	42aeb296-fcbe-48ff-ac6a-622319b71808.wgs.ASCAT.gene_level.copy_number_variation.tsv	7c5a44869aa6559fa42c1f953f6eaecd	3442758	released
4a6e1c72-5347-445f-a5e2-2a1be94ae4f5	c145f370-d825-414f-b808-e57fd5d487b5.wxs.MuTect2.aliquot.maf.gz	c73f759cd4e6b5443da4c3f1e062aa44	2251758	released
701b1e4e-e8b3-4c14-bddf-ae7f69ef38ce	HCMI_CMDC.5a1f7550-7a80-4299-9996-0f4a3deb86d9.wxs.Pindel.somatic_annotation.vcf.gz	6017348e3e3fbcfd6f0deaac8a2486e3	54790	released
a2034edf-78b9-4758-a95c-0733c90bce47	22a0c0a6-2cfb-4e5c-a1f7-54089a02565f.wgs.ASCAT.copy_number_variation.seg.txt	aa1e8de17705277f9c1fa90b0c8143d8	6682	released
4ced7cb9-9457-4c42-9dc7-f4a4affbaa49	5b18aa68-9eaa-4431-930c-94adffacd825.rna_seq.chimeric.gdc_realn.bam	33a3deb41b8aabf325a2ea9eedb8b124	91700351	released
6c19f7a6-16db-43fd-8c6a-274843d1c9a4	5edee6a7-53e4-43fe-8b49-c665efdc548b.wxs.aliquot_ensemble_raw.maf.gz	fe976664d8bcb6535d3d532e0974ebfa	493564	released
d0ef1381-1087-4136-aca1-fef6f672c9c8	2a8398e2-da17-42e9-9231-59c289708591.rna_seq.augmented_star_gene_counts.tsv	423bbc74d81e523837fd1016a4b5304b	4201094	released
5857289f-f65f-4058-a1df-0e1270be0bf1	4202c56e-a233-4f76-ad48-0e2265934445_wgs_gdc_realn.bam	ba7f5ba74d3f348d452fab6c0bd9e8ac	82490866647	released
8e804bf2-9343-44c7-be8c-fee7aed9e272	36605180-7018-4b27-b422-55170f0d512a.wxs.MuTect2.aliquot.maf.gz	8606b66908b6a824587224a71c3c4538	2128948	released
38f36b25-48a8-4c59-8635-b65ddc8e99f1	b34c27d9-8a43-4032-8bb3-d96111849179.wxs.aliquot_ensemble_raw.maf.gz	9cf601ccd53c536a177f399fddb69847	102777	released
83d00eb9-9a63-4234-a2ce-87e1da2f9868	HCMI_CMDC.db54f885-9fd1-4703-bfb5-546f0e92af05.wxs.MuTect2.somatic_annotation.vcf.gz	3172cf49b1e51867e3e05b9f50317585	2586026	released
248c7c5d-3c15-448c-8053-381ba3cf71df	899233a9-70b3-463a-9c93-c28b46c06dc4.wxs.pindel.raw_somatic_mutation.vcf.gz	255ffe3772a63d27047626b53602d6dd	55984	released
5e2a9629-530a-4f10-a2fe-3abdc46a7a1e	f3ba80cb-9ed4-4f2a-91a6-b0d95e7cbb06.wgs.ASCAT.gene_level.copy_number_variation.tsv	1e2caa8af5799e3eadb04317542a7c82	3443017	released
e8db0f7a-594f-4ebd-a9dd-6e3e4f22fe46	HCMI-CMDC.8ae1b707-0c27-45f8-9179-7d81c9749999.star_fusion.rna_fusion.bedpe	90231b5bcf21f1f2bd61198125b27d0b	2038	released
b89a0ffa-89c5-48f0-9938-c855ec4cf164	0c6ecff4-9013-4993-a086-ddd8f469547d_noid_Grn.idat	62c5bd6ce9b865ca3381a5f190774c67	13676236	released
49387e4b-3b73-4f92-ada4-d2cf9f254a8c	10a7a4d8-ab9f-4d51-9c01-3865bdb3a162.wgs.ASCAT.copy_number_variation.seg.txt	7a46c2c9acfc4e3da7f59ed5435ed137	12722	released
5a1aea2b-d758-4a50-afcc-928026ba47c5	HCMI-CMDC.21f6d8bb-b8e7-4be6-a721-60234f4ce9a0.arriba.rna_fusion.bedpe	6936396a935f428290db83892e956e42	5034	released
0a524cb5-b780-4acc-a243-726e3a5bd9f8	1667c69b-ea9f-482a-b4b7-be5b27032f51.rna_seq.augmented_star_gene_counts.tsv	70cc3d025a70ceec9102f980dfeb077b	4217262	released
13f29aee-73bc-4fa3-a54d-4b4b995c96e3	4136cbe2-6fa6-470d-bb5d-fa2ffc100dd9.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	e5182240177d887d28227d4067d04e40	3251437	released
890d8fd2-b4b8-4df8-bbb9-46de6db62426	569c436c-ae0e-4900-bb22-728cb81d8acd.wxs.aliquot_ensemble_raw.maf.gz	d5815a21cbd3e73673f2f75583224da7	158454	released
11f7e943-8ee7-4c7b-a6d0-d206cb5cbaef	a01eaf16-6c8a-43d7-a181-4175bbee3863.wxs.VarScan2.aliquot.maf.gz	27a499f8d7420476b783d2aa705cc8bc	826563	released
13848e40-6cb3-4059-9ee5-a69e0244fdb9	d8518cc8-4bd4-4d61-ac7a-63adafe38a5c.wxs.aliquot_ensemble_masked.maf.gz	4dd112a2b25fab5f7b72304443251c78	44222	released
41c4497e-940e-44f7-84a7-38ca9a33fa60	086b1625-4734-401d-a97c-f5fbfeef09d5_noid_Red.idat	4761d265372264ca80df5749d771296c	13676221	released
5563b8a2-d1fa-42a8-8d06-45dcf887d7cb	HCMI-CMDC.bf04279d-dfaf-4d23-a8e1-c6f69ae4ce84.star_fusion.rna_fusion.bedpe	3024ce0eeb8b9548bac9329675f6e63b	940	released
fb045751-dec0-4323-8a34-5f74f9c43ddc	68e36a61-182e-4dd3-ab3e-2d699edcecb3.rna_seq.augmented_star_gene_counts.tsv	b47f8826d8f7c0409fdbe55989e6fbe0	4225104	released
fe755fb7-78b5-41a1-8986-a728ce052863	3d9edd15-4df8-44e5-bd21-bbbd9ee8c3de.wgs.BRASS.rerun_structural_variation.bedpe	1747dbf66b54709a29265cb6d4092eb2	127971	released
12cc5202-9395-4bab-84ed-4ca740c32e3f	9cb1f1b8-bf22-48b3-9163-58be82f5ca67.wxs.aliquot_ensemble_raw.maf.gz	a472f582ccc05fae1d47896bb8c0c33e	294208	released
bcec9e54-c29c-4e5a-b97d-78f9ec95d14e	05a8db20-910f-4e03-bf5e-6831b6c4645a.methylation_array.sesame.level3betas.txt	0d36a468c33cdea3d6ab83e2b5758fc6	22590531	released
00bc82ff-b991-47cf-88c1-fe807a98ccdc	b81e5c07-2354-4d55-bca3-b76b7d729bef.rna_seq.star_splice_junctions.tsv.gz	5ed3edd0405324c60ac55fb806e87f8e	3410078	released
e9989865-4230-48aa-999f-75531d5fdb92	fef1ae04-f69d-4ead-b192-9ba6cd5db1e9_wgs_gdc_realn.bam	09f97bc08769db8783a56572200a237d	56247605037	released
91dae6b4-f7c0-413d-8c81-1374913d14a5	9ee45c67-ade0-4f04-8989-78eb0bb8337d.wgs.BRASS.raw_structural_variation.vcf.gz	5dbb0a0aa86f795aa643e9811d29115c	18957	released
12eed048-dda2-4498-a4b9-5d0eb20f08e6	10a7a4d8-ab9f-4d51-9c01-3865bdb3a162.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	30948e5e62817b2a7e11b59b968fafa0	2268935	released
852df117-f641-49e8-99d0-33e4281ef967	d79c50c1-d790-449b-bb15-f96f31e5ac75.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	009228f49706a20aab05e6057c9d1030	2439516	released
c5fae395-6dba-4dda-84eb-4871099914a7	HCMI_CMDC.d40047bd-cf3b-4c7b-b9c0-5aff70dc2f7f.wxs.MuTect2.somatic_annotation.vcf.gz	38fc358fd236d8df715182098fb17238	2474999	released
ac683463-cac1-4563-8daf-75831d280753	cb035ffa-3dbe-49bf-b14e-326ab3fa604e.wxs.aliquot_ensemble_raw.maf.gz	9df2447149d7aef3c321ba5293fa35b4	145624	released
fb17c911-eb95-4db1-af66-ffc5c56c0872	f3b09032-c8de-4d3b-af0b-ef544bee3ea2.rna_seq.transcriptome.gdc_realn.bam	7c0b6f94010410c4129d77a60e690bc3	11101575696	released
082561a6-b0df-42a4-88fa-3b62e34cf909	11c24737-35a0-4ca5-8865-4ed9d6237f1d.wgs.BRASS.rerun_structural_variation.bedpe	aa01d8cf3d0036153683cc81f4c1e4bd	28031	released
57be0ab7-ec2a-4756-80aa-24e1b7e46830	ac1348f1-917c-4400-94d6-9b069ac8df30.rna_seq.chimeric.gdc_realn.bam	ccfa4a3ea7fcbbe9fc7f956a66fb9da9	89527157	released
