id	filename	md5	size	state	include
f2efd0c6-25e8-46d2-8b2a-d2d4ba1013f2	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.chimeric.gdc_realn.bam	9d9237be925b71d8a87fee5637007b90	115842353	released	True
50fde557-ea6c-45f3-b1c1-fe968c82c414	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.genomic.gdc_realn.bam	cab91f0c01f39fb984956579da3fb27c	5591409056	released	True
17987085-715c-424c-8de2-533dda0caffd	940e42e0-f604-48eb-a0ac-be404eb7f512.rna_seq.chimeric.gdc_realn.bam	bb02d63db9e7628cc1c7b5aed83f832f	139520172	released	True
2bc9c1a8-6d8d-4e1f-b836-92cbd70e2c18	f804cf50-3dcf-4cc8-9afa-6fb4811d75b9.rna_seq.genomic.gdc_realn.bam	a558dbc9cf68390206247444c54cea66	4568687884	released	True
8c1a74d1-c385-4d95-b099-bcd0628ad3ac	f804cf50-3dcf-4cc8-9afa-6fb4811d75b9.rna_seq.transcriptome.gdc_realn.bam	a343a5efae5759d77397758925f5232f	10130345384	released	True
b3de1c9d-eb6c-4fa5-b296-16c22197638f	f804cf50-3dcf-4cc8-9afa-6fb4811d75b9.rna_seq.chimeric.gdc_realn.bam	ba73891f219770cb2ada44f9ebbb8c14	139831846	released	True
f8af110d-7e89-4769-ab21-9bb008c68d4f	f804cf50-3dcf-4cc8-9afa-6fb4811d75b9.rna_seq.star_splice_junctions.tsv.gz	9e6618e61f5b0e4cf08df240f96b97e5	2894277	released	True
34d07316-bbfd-460c-b764-aa86375bc835	f362388e-508b-4f6a-896f-0b8e891ffad6.rna_seq.genomic.gdc_realn.bam	d886116d6671f12d074e6490f63a88b4	5933073237	released	True
a5d0f2f1-80b5-45f3-955a-9d2ca724be19	f362388e-508b-4f6a-896f-0b8e891ffad6.rna_seq.star_splice_junctions.tsv.gz	1cbd4b93239a7c9313c6a3833da07505	3150472	released	True
4059decb-ec75-44a2-9b34-afb851c90355	f362388e-508b-4f6a-896f-0b8e891ffad6.rna_seq.transcriptome.gdc_realn.bam	9411718615a237783522a90715e327a3	12280625428	released	True
7f67f6f4-25be-4699-98ac-ff7e99bc95b7	8c262bb8-e2f3-4f77-b849-45536e0b4360.rna_seq.genomic.gdc_realn.bam	eb6a9adc217488c370116565803981ad	6828766271	released	True
56e49fc8-f2d0-4fed-babd-5d217df4e7bc	85bde5f2-5dd8-4c47-8947-6390edb52351.rna_seq.transcriptome.gdc_realn.bam	6822b7c94776462d0098159a0e49b23f	8970498175	released	True
514ba3ae-3e5d-4b3d-b466-154b63dbcd5d	85bde5f2-5dd8-4c47-8947-6390edb52351.rna_seq.genomic.gdc_realn.bam	06c6e9276c1b8fe5b43395bcbc5f66b3	4529802659	released	True
40808a54-adf1-4db0-ab9d-ef574aa7f676	85bde5f2-5dd8-4c47-8947-6390edb52351.rna_seq.star_splice_junctions.tsv.gz	33e4c2211cb6b4180cca5354210d86c5	2815472	released	True
5b73c16c-74c0-4c1a-b9d1-460fb3f95489	cef94655-3ff3-4863-b747-eea2e2bcb3bc.rna_seq.star_splice_junctions.tsv.gz	32f313d22f1961ef9232519f1de3c53c	2862422	released	True
9ff6a09c-f79a-4811-9a9c-a83d63320d97	cef94655-3ff3-4863-b747-eea2e2bcb3bc.rna_seq.genomic.gdc_realn.bam	5adbebc4cff23ba37d54b91efee4b32e	5151947496	released	True
12a95b04-e0c7-406c-a056-8a2bde0e4b53	cef94655-3ff3-4863-b747-eea2e2bcb3bc.rna_seq.transcriptome.gdc_realn.bam	03693d0e6502096786c82548fb4bc43d	9228825084	released	True
b7e3dcff-e15a-4bfa-92bf-a4442e7ecb46	7ff645e5-1c66-4f09-bb3d-35faf30bfe22.rna_seq.star_splice_junctions.tsv.gz	34caa4450ba1f4ad3601eab5a29549d2	3261303	released	True
23d8dba2-1108-4fd7-a36f-fb6096ea8874	7d31e50e-8900-441a-b280-c80ff9ece480.rna_seq.star_splice_junctions.tsv.gz	34f25550d216922709ff91ec69bb7f82	3162317	released	True
4d7da56a-18f6-42bf-b243-da0d1af3b646	cfb22850-e76d-4b4d-8089-a1fc99d04f20.rna_seq.star_splice_junctions.tsv.gz	5eaf3a1bd171c4288f511ddf46fc2045	2909651	released	True
3b48dc79-417f-464e-8327-45563805f280	cfb22850-e76d-4b4d-8089-a1fc99d04f20.rna_seq.genomic.gdc_realn.bam	064fd0359bbafb02ca02e1c23239824c	5591928337	released	True
a347128b-3070-4b8b-a142-3bf633c74b5b	a352d697-46af-4e17-a235-afeccd290f29.rna_seq.transcriptome.gdc_realn.bam	e968875d498d34a3cb463489cee4916d	13143443867	released	True
823a9c25-3d54-4f7b-92f4-e750149a398b	a352d697-46af-4e17-a235-afeccd290f29.rna_seq.star_splice_junctions.tsv.gz	e86abbfbfaeca9224a440397620a14f8	3364809	released	True
66193437-b1cc-42ec-bc00-a03d62b931c7	c1aba62f-f95a-4507-b77c-e91a699780e6.rna_seq.transcriptome.gdc_realn.bam	5195827deb4e15c0c65f5a6b98fe6f0c	10748989611	released	True
4772db52-493e-4766-8f1e-33c3807ceff6	c1aba62f-f95a-4507-b77c-e91a699780e6.rna_seq.genomic.gdc_realn.bam	8e0f4e8067417aa7c6a2e21483e05144	5437593526	released	True
ebeda21a-f9c5-4f69-a614-d0c9ca3dab5a	c1aba62f-f95a-4507-b77c-e91a699780e6.rna_seq.chimeric.gdc_realn.bam	a8be4f855e22c319e69b05965f267f73	113595379	released	True
c090659a-3fbc-4318-a00e-0c2a14965748	c1aba62f-f95a-4507-b77c-e91a699780e6.rna_seq.star_splice_junctions.tsv.gz	29717720561cbc296ea673011739bef5	2922768	released	True
5c2246b4-f763-46c7-b481-ad1995e6515e	a58c9a7a-bda6-4ca8-9b3c-d92f5d88ba46.rna_seq.chimeric.gdc_realn.bam	9e30d1846587f3f296f74b9ebe0fa3dc	148444313	released	True
b753cfdd-dd77-413f-a265-ae3ee8f866df	a58c9a7a-bda6-4ca8-9b3c-d92f5d88ba46.rna_seq.genomic.gdc_realn.bam	9d08613f4773e4c6b5d39dd2f0c7c80b	5625603936	released	True
48108d48-18c9-446e-84ab-2103202b0a05	e3561d9b-4294-4981-a583-205c926e47dc.rna_seq.chimeric.gdc_realn.bam	cfc78b1ededee6f301cd120bb051f97c	127767200	released	True
8d1f14ba-fc72-46a0-9ccd-04a38a67a60f	77941b19-bb67-47a4-8bf9-5c97bcbe3241.rna_seq.chimeric.gdc_realn.bam	ba5d3f2acf4000994621755d0ec444de	139793220	released	True
2203fb18-6f60-4c5b-87e5-0ba46b162b88	e3561d9b-4294-4981-a583-205c926e47dc.rna_seq.genomic.gdc_realn.bam	504d4ef1e94aa7d1c438a08e8126b36b	5118476136	released	True
4b246119-c1ed-486e-8548-c114187968ca	c1c7f872-80e5-452f-917a-b93e232f6901.rna_seq.genomic.gdc_realn.bam	4f3aaefbb9145961c75f1592fb90e2e0	5755987370	released	True
1fb62054-8752-4310-a3ac-d87d30b023f4	7cd2b053-2b5e-4742-853a-adb5d1242eb9.rna_seq.chimeric.gdc_realn.bam	8ae334d3803afd1ac65e066413b7a7f2	171454990	released	True
599f1573-282e-41b7-9232-4629fd11b920	7cd2b053-2b5e-4742-853a-adb5d1242eb9.rna_seq.genomic.gdc_realn.bam	79276ced7b1597922496e922e52df9e0	5946046211	released	True
fc403b26-bf83-4ad9-9d95-9fa11cc3f015	7cd2b053-2b5e-4742-853a-adb5d1242eb9.rna_seq.star_splice_junctions.tsv.gz	4a594fb4e3afa5e0fa754e0e3c49e041	3480557	released	True
0b758538-a895-4291-baf7-a97fc2377d7f	20018411-e0b4-4df9-b624-9f2a66025545.rna_seq.transcriptome.gdc_realn.bam	31fa7d6a3f37438262361b4b4c5bb8d8	8397842420	released	True
828268c5-4604-49d9-872f-97dc75ba88c5	3e8f8215-08d9-4dbd-b319-f4a64ea64793.rna_seq.chimeric.gdc_realn.bam	b49d17f8b823a6f36d3b3046af18d90e	174831672	released	True
cfd8c80d-1e91-466a-8943-7e04a3cfc1bf	512ab503-82d3-46fe-810c-d46652178c88.rna_seq.star_splice_junctions.tsv.gz	e35be0bb350cdeb2ea37f7258c009f02	2849971	released	True
6a8d1328-3c64-4c08-96d9-723499bd2e03	512ab503-82d3-46fe-810c-d46652178c88.rna_seq.genomic.gdc_realn.bam	1f262edd6efdbaaeef2ad231d9f15df1	4263277106	released	True
c88d1ad2-3b55-4716-8820-30dfeb693d31	55d07bfb-ecd3-4991-bb14-a2337adf55b5.rna_seq.chimeric.gdc_realn.bam	9c47ef84601505bb708c0b3de09aad63	130115599	released	True
5ac14981-784e-4aab-9bb3-9418fd53915f	55d07bfb-ecd3-4991-bb14-a2337adf55b5.rna_seq.transcriptome.gdc_realn.bam	f259bb9d3fab3a4ec268a5f88c5d4aad	10200353340	released	True
a9bb88e5-b118-4a54-bf66-5d618d7a2800	55d07bfb-ecd3-4991-bb14-a2337adf55b5.rna_seq.star_splice_junctions.tsv.gz	39abc28bc9c2711d56f378997e10c33d	3026218	released	True
eff56e0d-04aa-449a-a588-f77647fd2145	1e823575-d2f5-4bed-9c05-f680dafebe8e.rna_seq.chimeric.gdc_realn.bam	ecb536da9e292d2af4cc738792115aeb	128805720	released	True
be301b8e-85f2-470e-a7fa-c7238fe71eb3	55d07bfb-ecd3-4991-bb14-a2337adf55b5.rna_seq.genomic.gdc_realn.bam	ce9157e3ce78cf69dd9db4153aad6bed	5105434399	released	True
9aba96f2-a27a-4a25-92c6-0940373a3117	1e823575-d2f5-4bed-9c05-f680dafebe8e.rna_seq.star_splice_junctions.tsv.gz	d9c48b5e3adea631e89ded162c486f8a	2847588	released	True
a14d11b5-2c07-4ffd-99b6-0c83b4067d8d	1e823575-d2f5-4bed-9c05-f680dafebe8e.rna_seq.genomic.gdc_realn.bam	46506b66abfcf554ed9a6ddbbcb611b8	5169328706	released	True
b3879d1b-9eb4-4f4d-83b2-3ff82fbfe6a1	9f6a27d4-18a6-45d1-9ba5-f4a917ee4773.rna_seq.star_splice_junctions.tsv.gz	1ff0bc0227cd4554e24d037b9d145c7e	3320326	released	True
f5e51e14-40d4-4669-a6ec-ed8c1a1c8ce0	6ec913ff-c3f4-48f5-9a90-d26f9c646687.rna_seq.transcriptome.gdc_realn.bam	c170a5214612726d97c4e8d07a4ba7a8	10037091855	released	True
4424928c-bb20-4db4-bbcb-8f06730ae478	5bda48df-adee-40bb-9d46-789f8030c75d.rna_seq.transcriptome.gdc_realn.bam	7ff6a283042da387e94b45a7989f065b	13098411253	released	True
b7f8c179-e10c-4332-b515-622455d53685	6ec913ff-c3f4-48f5-9a90-d26f9c646687.rna_seq.chimeric.gdc_realn.bam	da67c4f394975046c26e2d2fd63dff1f	136984439	released	True
c36490f6-a280-47f8-a4a5-8e4c76ae8a2e	6ec913ff-c3f4-48f5-9a90-d26f9c646687.rna_seq.genomic.gdc_realn.bam	9899eaa890e7b66e35900ec5c3824538	5631160215	released	True
1f5a2fdf-cb47-4937-afd7-fe74d4556d99	5bda48df-adee-40bb-9d46-789f8030c75d.rna_seq.genomic.gdc_realn.bam	b2929b5332a59a390974c3145ab6d132	5871349273	released	True
7a9c43ac-6597-4acf-990c-9386be8e0259	5bda48df-adee-40bb-9d46-789f8030c75d.rna_seq.star_splice_junctions.tsv.gz	f622bcd81151a18f56b591feff2a9485	3281908	released	True
7aa974c2-0ac2-4344-b71e-41c5d5f7b5ba	797016b2-dd89-4a98-87a2-fada7fe1cec5.rna_seq.genomic.gdc_realn.bam	b40ef91790cc06b3fa8f3b94a8b7fda7	4535161739	released	True
a523a147-ca71-4291-b4ac-b07b67afb368	08e67b38-2294-47a6-95d7-373e4fca7e31.rna_seq.star_splice_junctions.tsv.gz	1a5d57b2e8f4cb3d7992ef1bebaeae27	2960383	released	True
d8c57c83-875b-41c9-b6b9-fdc5c21ff19f	5de1d7a2-13cc-4467-82f2-5f2b551586c8.rna_seq.genomic.gdc_realn.bam	115296033cab9200c924912cda0b3a91	5574372448	released	True
9e9ba97f-9afd-4e83-8995-a6e5e45144f1	5de1d7a2-13cc-4467-82f2-5f2b551586c8.rna_seq.chimeric.gdc_realn.bam	b0f2e932e0e6fd8e9c9e50c9f3026416	160394154	released	True
14e735ab-97e4-46b9-864d-cd6a35016558	08e67b38-2294-47a6-95d7-373e4fca7e31.rna_seq.genomic.gdc_realn.bam	de2e8f2ac820ebcc590828f8e98075c5	4977476702	released	True
bce6475f-571b-404c-9bae-0ca9d8d54707	af38af00-266f-4c4b-a22d-dfeda07427de.rna_seq.genomic.gdc_realn.bam	2db1c107d969b8c1102cae77531f121b	4156999722	released	True
c9eee057-6716-484c-80a7-228a7bfa3c1a	08e67b38-2294-47a6-95d7-373e4fca7e31.rna_seq.chimeric.gdc_realn.bam	e8185e226b8826c25009df38db9e8695	116372462	released	True
016a6d0d-8da2-4b7b-8071-1e17885dd364	08e67b38-2294-47a6-95d7-373e4fca7e31.rna_seq.transcriptome.gdc_realn.bam	61ee6ebb1683d8ae1362b9099b9f2a1a	8496826512	released	True
678d5555-4fc0-49bc-858d-e4a08886cc18	79df119e-cd99-453c-b18b-81ca868d40c0.rna_seq.chimeric.gdc_realn.bam	822bd827e4179c4dfbe18bab7e547f65	121333951	released	True
21f47398-579a-4ae8-a4e2-d3576dce92fa	607e252c-188e-4b08-9f12-51aa9e791df0.rna_seq.transcriptome.gdc_realn.bam	5657e65bf3e111f7545a929395d708d2	10109392430	released	True
c786bd87-0388-429d-a8b3-0f0bfbca43c1	5597c2cb-b42b-4f09-ad1c-2756994b3c8f.rna_seq.transcriptome.gdc_realn.bam	68963e380327033f326a65320e719b99	10690914150	released	True
b783c946-286c-4d9f-939c-c00a9236efad	5597c2cb-b42b-4f09-ad1c-2756994b3c8f.rna_seq.star_splice_junctions.tsv.gz	04cd43728cd705ce121e3b040e7d3504	3113268	released	True
37c32b9c-7e13-4d45-ae78-843d38b7b397	5597c2cb-b42b-4f09-ad1c-2756994b3c8f.rna_seq.chimeric.gdc_realn.bam	35fc1b8bd1f90b83d9ce45aabc15c5d2	139173775	released	True
09d4ca00-6911-4cb0-91fe-1e73b7bd8afc	e3fcb9aa-e800-429b-b316-fe5ed32417ee.rna_seq.transcriptome.gdc_realn.bam	5d2454018a591a18dbeedcb344bd9d43	13327109437	released	True
d9506e10-3c93-44c0-85b1-1ddf9196f817	6ea5717c-c2c9-4215-a576-ddf1a4dacff6.rna_seq.transcriptome.gdc_realn.bam	32aec6a93801a9173d113f62e447bac1	11774391102	released	True
a5c69038-225e-4a2e-bfdb-110b354285f0	6ea5717c-c2c9-4215-a576-ddf1a4dacff6.rna_seq.star_splice_junctions.tsv.gz	29392598e228678dcc7d75eeff11bfa4	3235770	released	True
c3eb1763-ac69-49ee-9855-2d5d0f2d0809	6ea5717c-c2c9-4215-a576-ddf1a4dacff6.rna_seq.chimeric.gdc_realn.bam	8fc84741056a093b5f6e4887fe331549	158685972	released	True
29ff2f79-3d4f-477b-8fb6-02df0b9c6435	6ea5717c-c2c9-4215-a576-ddf1a4dacff6.rna_seq.genomic.gdc_realn.bam	6901d43f08408e7f2cc54422bb393143	5620676624	released	True
f09ef933-70c8-4601-9a14-4dfa57a2b80d	093b5452-65db-486a-a566-89bc92697d35.rna_seq.chimeric.gdc_realn.bam	d20016cb6c6ecfa1bab8ea96fe247cc0	149281157	released	True
9ee66376-3b35-4385-aaec-a3a95d7842e6	093b5452-65db-486a-a566-89bc92697d35.rna_seq.star_splice_junctions.tsv.gz	0678888ead6104c836148455f8ab3a27	3134174	released	True
5aa1799c-51d0-4971-92b2-c40de90d75db	093b5452-65db-486a-a566-89bc92697d35.rna_seq.transcriptome.gdc_realn.bam	4936d1f3dd9423c2cf935018d0ef406b	10797427282	released	True
06014759-e47a-4538-a770-57f6a4fdcf66	093b5452-65db-486a-a566-89bc92697d35.rna_seq.genomic.gdc_realn.bam	a84ed846f52d587983d796f580c821dc	6537241887	released	True
6b62e32b-3279-4946-af18-778b4dabf718	4a0b212d-e944-4b19-9a88-bebe7dac0218.rna_seq.chimeric.gdc_realn.bam	97e15d0307dab680597a27132bfadd4c	114037771	released	True
993daa6d-9d33-47cf-82e9-914b7215b204	4a0b212d-e944-4b19-9a88-bebe7dac0218.rna_seq.transcriptome.gdc_realn.bam	21b441a45f90ba0a3b6a2c7dcc89d8b6	9012184603	released	True
6b4b27ab-0485-4f59-b158-45f1f3a4e80d	4a0b212d-e944-4b19-9a88-bebe7dac0218.rna_seq.genomic.gdc_realn.bam	cbbe4b074ae1b0ebaa355fa2826f5ba4	4563944087	released	True
50cafa0a-c45a-4316-931f-37bc57d055df	4a0b212d-e944-4b19-9a88-bebe7dac0218.rna_seq.star_splice_junctions.tsv.gz	b39824b041ea28f176ec2eb4fb233840	2813137	released	True
1cd394d6-61d7-46ad-bb4b-223657859467	f1a5c800-b63c-4f06-a2cb-4ded9da05b4b.rna_seq.star_splice_junctions.tsv.gz	86b1c76d233c9b7d8036a3706e1e1308	2757243	released	True
3e87840e-9c95-490b-b56d-dce60f6db60e	c13475af-1850-4a1a-921e-f2859a247904.rna_seq.chimeric.gdc_realn.bam	7f78f29e18442b4f17a15b6d99e84ab7	145313188	released	True
77e8a491-d886-4e36-9dc8-07ef676e9dfa	c13475af-1850-4a1a-921e-f2859a247904.rna_seq.transcriptome.gdc_realn.bam	936c664bc06a177e3e18303a26c36362	10154617908	released	True
115979b9-1457-4a15-8733-036b3667587c	c13475af-1850-4a1a-921e-f2859a247904.rna_seq.star_splice_junctions.tsv.gz	e01b6bf93f3e547cd111206e6aef0b1c	3031202	released	True
b48ac7cc-ee39-4d24-866f-aae53fdc58e9	c13475af-1850-4a1a-921e-f2859a247904.rna_seq.genomic.gdc_realn.bam	421b7b8b663bc53ab26446b799ca6164	4561432028	released	True
20f86bb5-f4a6-4d20-bd40-494ca1bd01aa	940e42e0-f604-48eb-a0ac-be404eb7f512.rna_seq.star_splice_junctions.tsv.gz	2e4e0d7f88431c86cfa6bec1118a3992	2946662	released	True
5768699f-5d76-48e5-84ad-4c4efadddfad	940e42e0-f604-48eb-a0ac-be404eb7f512.rna_seq.genomic.gdc_realn.bam	172bfedbc30e51ca5f90fbc7e534001c	4360709325	released	True
694354a3-56bd-4030-af8b-dbf9f93c4555	940e42e0-f604-48eb-a0ac-be404eb7f512.rna_seq.transcriptome.gdc_realn.bam	df416ea53a918c1747f27c481a35828e	9629285064	released	True
50cf70a5-7601-4a56-ab8d-3ccb4730d663	07f269be-62ef-4a73-91fa-d83f1da0147b.rna_seq.chimeric.gdc_realn.bam	0cdb1fe5895bcdec116f5b84beb5ef57	141413816	released	True
648463f3-9b23-4ac6-9458-8a1ef90d6e72	07f269be-62ef-4a73-91fa-d83f1da0147b.rna_seq.star_splice_junctions.tsv.gz	800f0036c90d041af90b708fc1795fee	3025816	released	True
6cc7fadf-4f84-4a5f-bb0b-15cdba6bbe38	07f269be-62ef-4a73-91fa-d83f1da0147b.rna_seq.genomic.gdc_realn.bam	253b83498fb434debe6f2bc78f6177b4	4429665776	released	True
ddab994a-39f8-4b22-87a9-cf43dc0a2ad9	07f269be-62ef-4a73-91fa-d83f1da0147b.rna_seq.transcriptome.gdc_realn.bam	58bb3fc80e59b144728508219a737726	9625183950	released	True
55a3633b-59a4-4e1d-87f8-e84b0f232376	dacc5736-51e5-477b-9c2a-7b550805a1fd.rna_seq.chimeric.gdc_realn.bam	7437779dc9080129acc2c82c7491b2e5	114957578	released	True
d74a433b-b720-4f4e-9449-8ed7458c58ac	dacc5736-51e5-477b-9c2a-7b550805a1fd.rna_seq.star_splice_junctions.tsv.gz	a5fc9531d7c93fefd793fa3f48db805b	2836005	released	True
06c43322-90ca-4812-9e4c-fb191ffc8c77	dacc5736-51e5-477b-9c2a-7b550805a1fd.rna_seq.transcriptome.gdc_realn.bam	40c4c3e9afa4a58a6d681e93a9b7c280	8539718491	released	True
cb8dc39e-c7cf-4e97-8340-7afc538ee376	dacc5736-51e5-477b-9c2a-7b550805a1fd.rna_seq.genomic.gdc_realn.bam	8c38ef31012f2ff87963d0247778e5c5	4757988522	released	True
f4ce4f82-6a62-4dfa-ab64-d49e375c15e2	f362388e-508b-4f6a-896f-0b8e891ffad6.rna_seq.chimeric.gdc_realn.bam	625207a5e866a9568216f15caeeb67c7	164178490	released	True
b991b61e-9af8-4358-8139-dbec72554023	8c262bb8-e2f3-4f77-b849-45536e0b4360.rna_seq.chimeric.gdc_realn.bam	d36d789a9a0ebb2aa0a5be2b98e809bd	151366129	released	True
109093fb-793f-4b2e-9910-4dd4bf345943	7d31e50e-8900-441a-b280-c80ff9ece480.rna_seq.chimeric.gdc_realn.bam	0d32984f7502296a7a72b2062ff2da6e	164824311	released	True
de2f9cb2-7d98-4814-94a5-68ea7b321133	a352d697-46af-4e17-a235-afeccd290f29.rna_seq.genomic.gdc_realn.bam	3f6b45e8929ac8f468aaba716cdf3d80	6106883311	released	True
cfdcb8ed-f037-4fba-a9a4-80b24f0cf094	a8c791e8-d098-4e5f-8f19-90ae0c5d4366.rna_seq.chimeric.gdc_realn.bam	08f4f79f89464454d6cb460619b10109	130867746	released	True
438efd87-3f02-4290-9bc6-e1df2771871a	77941b19-bb67-47a4-8bf9-5c97bcbe3241.rna_seq.genomic.gdc_realn.bam	23057fb6158760a089b0a18219e9830b	5802170163	released	True
6559e852-824e-4ee9-aed5-a2abdccd290e	e3561d9b-4294-4981-a583-205c926e47dc.rna_seq.star_splice_junctions.tsv.gz	64b7c1065b977356447d77d733fee3f1	3250862	released	True
f3d8e4e3-2693-4d27-8ad6-d6a41f6f7664	c1c7f872-80e5-452f-917a-b93e232f6901.rna_seq.transcriptome.gdc_realn.bam	a799714d820824ce61536c1b28f279a7	10895547955	released	True
d5a98aed-8000-41e2-8337-7da859e7eee3	e3561d9b-4294-4981-a583-205c926e47dc.rna_seq.transcriptome.gdc_realn.bam	b3a8f5a182af661c63530e45a83b2ffe	9299442004	released	True
71b3372a-d790-43e0-9865-9933fb8a17cb	c1c7f872-80e5-452f-917a-b93e232f6901.rna_seq.star_splice_junctions.tsv.gz	e8d97db760bc02cee18b0bcf8e149010	3293354	released	True
4b39013e-9f90-4e50-ae20-bb0fea051d19	de599739-2948-4f75-b471-b1affe1ac965.rna_seq.star_splice_junctions.tsv.gz	b5b7241d392a4bc892b010ea2928bb0a	3323136	released	True
84014e9e-9af2-4b57-9944-84c8afdecff6	20018411-e0b4-4df9-b624-9f2a66025545.rna_seq.star_splice_junctions.tsv.gz	59f7fc6dfa2b207dad4a6a6a67b7b2b6	2825874	released	True
515eecca-e396-425e-8821-33b836c9cc36	3e8f8215-08d9-4dbd-b319-f4a64ea64793.rna_seq.star_splice_junctions.tsv.gz	30825291de1dc325c586a79941fa2c9d	3191142	released	True
99207eb8-e2ad-4b66-a4e8-d497352659e7	ed2247a0-c812-4483-a033-96a98241e095.rna_seq.star_splice_junctions.tsv.gz	5f855ad460ebc0ab8af71897580edf28	2945888	released	True
8ff7c76f-7f30-41a3-82f2-2b0620bdb10b	512ab503-82d3-46fe-810c-d46652178c88.rna_seq.transcriptome.gdc_realn.bam	f558a9a6c84ef0a2869c5d10b2491d8a	8267273321	released	True
2c6149da-78b4-410f-a883-dc9a69ac9db2	512ab503-82d3-46fe-810c-d46652178c88.rna_seq.chimeric.gdc_realn.bam	d6ef804a091723d4cdaffda5f73220c8	102955721	released	True
3f410ed6-5ff5-4b16-b135-69c343200d5d	91b2e0c0-36e0-45b1-8971-a181c51098c5.rna_seq.chimeric.gdc_realn.bam	ba09fc15c2bdf2d72896ae14fca8a0da	127018827	released	True
118bbc76-0ce2-459a-9ea2-d00676087e93	91b2e0c0-36e0-45b1-8971-a181c51098c5.rna_seq.transcriptome.gdc_realn.bam	adfda3d4545fe0c359b30a62186b41ac	10283193103	released	True
b35b2512-90c6-4e3a-b147-e6a3a490ce64	1e823575-d2f5-4bed-9c05-f680dafebe8e.rna_seq.transcriptome.gdc_realn.bam	da9186884849c953bf959779e7839890	10420096534	released	True
3b4a3f14-510b-4b34-8d38-c8b09e6e9b89	04dfbfd9-2c8f-496e-a615-f8995e5154ae.rna_seq.transcriptome.gdc_realn.bam	b4ee7669fe01d81c7840cde711d1b14c	14836834045	released	True
7f296758-0574-4f38-ad36-4d8ed001d25c	35ccf044-8577-4ca1-9259-2a917cdbaf1c.rna_seq.chimeric.gdc_realn.bam	e56683507f7906909ea65c9817437107	127196809	released	True
31b61aca-a023-4ed6-b5e0-07b290681568	35ccf044-8577-4ca1-9259-2a917cdbaf1c.rna_seq.star_splice_junctions.tsv.gz	4c121618457b35651fa435159a274535	2907575	released	True
5130ae4a-2362-46e6-905c-5931f201fb79	35ccf044-8577-4ca1-9259-2a917cdbaf1c.rna_seq.genomic.gdc_realn.bam	044e44b38147fadc443175d19395b9fd	5975898002	released	True
37725706-4632-450e-bb49-417b0a87fd16	9f6a27d4-18a6-45d1-9ba5-f4a917ee4773.rna_seq.chimeric.gdc_realn.bam	4207150920c89c385aa913ae1f4b6913	164988423	released	True
98ce6a53-0421-4e66-b50d-deeea219f299	9f6a27d4-18a6-45d1-9ba5-f4a917ee4773.rna_seq.transcriptome.gdc_realn.bam	e8fab0ca678c27ead6f3ded278bd9548	12468945545	released	True
